lang,name,place,retweet_count,screen_name,text,,,,,,,,,,,,,,Categorize
en,ðŸ–¤,,0,ArianabilityEN,Imagine being an Arsenal fan and wanting Mustafi sold. Heâ€™s the perfect representative of their football club.,,,,,,,,,,,,,,Personal
en,OobaitoeyoO,,0,OobaitoeyoO,"RT @ManUtd: ðŸ¥ Today's #MUFC Man of the Match...

â­ï¸ @LukeShaw23 â­ï¸ https://t.co/he4dZbTuZC",,,,,,,,,,,,,,News
en,ðŸ§”ðŸ»,,0,iqmlhsym,"RT @LFC: MATCHDAY! ðŸ’ª
Back at Anfield ðŸ”´

ðŸ†š @SpursOfficial 
âš½ï¸ @premierleague 
â° 16:30 KO
ðŸ“² #LIVTOT https://t.co/hT7fPMC5fA",,,,,,,,,,,,,,News
en,Rwakoojo sam,,0,RwakoojoS,"RT @SkySports: Sky Sports is offering a feast of football and F1 today with Liverpool vs Tottenham and the Bahrain Grand Prix.

ðŸ“ºYou can waâ€¦",,,,,,,,,,,,,,News
und,ð†âŠ™â˜ˆâ¡eÌ²á¹á¹³êŒ— ð€ð”«ð”²pÌ²aÌ²mÌ²aÌ²,,0,GorgeousAnupama,RT @GorgeousAnupama: @RinuBabuM @brfootball @premierleague @MoSalah @aguerosergiokun @ManCity @LFC https://t.co/G6hFnWsqBK,,,,,,,,,,,,,,Personal
ar,ChelseaFC Egypt Fans,,0,CFC_Egypt_Fans,"Ù…Ù„Ø¹Ø¨ Ø§Ù„Ù…Ø¨Ø§Ø±Ø§Ø© Ø§Ù„ÙŠÙˆÙ… ðŸ’™
#Chelsea #Egypt #KTBFFH #CARCHE 
#ØªØ´ÙŠÙ„Ø³Ù‰ #Ù…ØµØ±",,,,,,,,,,,,,,NonEnglish
en,Robert Grant,,0,RCSGrant,"RT @DaveOCKOP: Pochettino: â€œWhen a team like Liverpool need to improve their team in a certain area, people said it was crazy to pay Â£70m fâ€¦",,,,,,,,,,,,,,Personal
en,GÃ¶rkem Ã‡alÄ±k,,0,gorkemcalik10,@demarkesports @Liverpoolkolik #Probably Liverpool 3-1 Tottenham,,,,,,,,,,,,,,Personal
en,Ross Law,,0,ross_law1,Arrived in liverpool in time for the old firm.,,,,,,,,,,,,,,Personal
en,ðŸŒ,,0,molout,"RT @ChelseaFC: Happy #MothersDay, Chelsea fans! ðŸ’ https://t.co/u2njKLAaFi",,,,,,,,,,,,,,News
en,Dean,"{'id': '42d0cf7d49d27c95', 'url': 'https://api.twitter.com/1.1/geo/id/42d0cf7d49d27c95.json', 'place_type': 'city', 'name': 'Hillingdon', 'full_name': 'Hillingdon, London', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.508684, 51.455116], [-0.508684, 51.619006], [-0.376038, 51.619006], [-0.376038, 51.455116]]]}, 'attributes': {}}",0,deandaoud,But none better than Erik Edman and Big Vic... #COYS,,,,,,,,,,,,,,Personal
en,Paul Allender,,0,pauliepaul1,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,Fabric District,,0,fabdistrictuk,"ART NOT ADDS!! 

@zapgraffiti has the right idea. Check out @YGprojex's hordings on Devon Street",,,,,,,,,,,,,,Personal
en,OLSC Red Fellas Austria,,0,olscredfellas,BRING THEM ON! âœŠðŸ”´ https://t.co/2AEVi7Nu4H,,,,,,,,,,,,,,Personal
en,Aykan SÃ¼yÃ¼n,,0,synaykan,"RT @ManCity: This is everyone's game âš½

No room for racism.

ðŸ”µ #mancity https://t.co/aKm1G42nHQ",,,,,,,,,,,,,,News
en,HBSA Hospital Radio.,,0,HBSARadio,Just heard another @paddypower advert deriding @LFC - is there an agenda there ? Plenty of other bookies for scousers to use I suppose ðŸ˜®,,,,,,,,,,,,,,Personal
en,Josh,,0,StrettyUltras,"Youâ€™re a day early, April this 1st tomorrow.",,,,,,,,,,,,,,Personal
en,meg,,0,MegTheOriginal,RT @ManUtd: Ole's permanent reign as #MUFC manager begins with a W! ðŸ˜ƒ,,,,,,,,,,,,,,News
en,Wayne Kavanagh,,0,waykav41,RT @RathnewAFC: Rathnew Afc easter raffle tickets are out today with some great prizes.including 2 tickets for Take that.and 2 tickets forâ€¦,,,,,,,,,,,,,,News
en,Paa,,0,kwasitenkorang_,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,engineer,,0,KABaahEngineer,"@InfinixGhana LIVERPOOL 1-0 TOTTENHAM
#InfinixPredictAndWin",,,,,,,,,,,,,,News
en,The Real Gunner ðŸ”«ðŸ”«ðŸ”«ðŸ”«ðŸ”«,"{'id': '2d3edd5369d26d84', 'url': 'https://api.twitter.com/1.1/geo/id/2d3edd5369d26d84.json', 'place_type': 'country', 'name': 'GuinÃ©e', 'full_name': 'GuinÃ©e', 'country_code': 'GN', 'country': 'GuinÃ©e', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.157687, 7.1904959999999996], [-15.157687, 12.675762], [-7.637574, 12.675762], [-7.637574, 7.1904959999999996]]]}, 'attributes': {}}",0,abdalla36640880,I'm proud to be an @Arsenal fan,,,,,,,,,,,,,,Personal
en,BON.,,0,MazibukoSN,RT @FullTimeDEVILS: Liverpool v Spurs later. A LFC win helps United in our bid to make top four. But it moves them closer to the title... hâ€¦,,,,,,,,,,,,,,Personal
en,UpperGwladysBlue,,0,UpperGwladysBlu,@RyanBruder97 @PED7 Are you familiar with the Conservative Party at all? Especially the history of it in Liverpool?â€¦ https://t.co/qmQhj5FIpN,,,,,,,,,,,,,,Personal
en,REdAWN LIveBIRDS,,0,InatteamRedawn,"@Sam_Gocher  for ALL REdNET friends (500,000?) linked worldwide
European REd Supporters ""REdS abroad""
@â€¦ https://t.co/vVOMiipCe6",,,,,,,,,,,,,,Personal
en,Osman Acar,,0,osmanacar_oa,@demarkesports @Liverpoolkolik #Probably Liverpool 0-1 Tottenham,,,,,,,,,,,,,,Personal
en,AJ,,0,BernardoSZN,multiple keepers have literally thrown the ball into their own net against Liverpool,,,,,,,,,,,,,,Personal
en,LuÃ­s de Almeida,,0,lalmeida23,@FellyBernardo No no no. Apart from FPL...Fuck Liverpool ðŸ˜ŒðŸ¤¢,,,,,,,,,,,,,,Personal
en,Llantwit Major FC,,0,llantwitmajor15,"Happy Motherâ€™s Day to all the mums out there. 

We have a treat for you at the football club today, 

3 live gamesâ€¦ https://t.co/BOPT3KRPxl",,,,,,,,,,,,,,Personal
en,Trending Africa,,0,TrendingAfriQue,How Liverpoolâ€™s Virgil van Dijk could help ManchesterÂ United https://t.co/oJGyeowTgu https://t.co/lVxNuQ1V1g,,,,,,,,,,,,,,Personal
en,J.G,,0,Jackgoon_,I'm a massive Henry fan but I would say best striker premier league has seen is aguero or shearer but best player iâ€¦ https://t.co/1TkUEauVY6,,,,,,,,,,,,,,Personal
en,Alex Stoddard,,0,AStoddard1,RT @urbanarsenaI: Comparison after 30 league games between Emery and Wenger last season #afc #arsenal https://t.co/luS1Ud1AOy,,,,,,,,,,,,,,News
en,Oliver Harbord,,0,ojharbord,Arrived at the Cardiff City Stadium ready for Cardiff vs Chelsea. Can the Blues get three points? #cfc https://t.co/NK0lIDbdhJ,,,,,,,,,,,,,,Personal
en,â˜…GhanaðŸ‡¬ðŸ‡­_Boy_ukðŸ´ó §ó ¢ó ¥ó ®ó §ó ¿ðŸ’•ðŸŒ¹,,0,bra_Generio,"@InfinixGhana Liverpool 0-0 Tottenham
#infinixprediction",,,,,,,,,,,,,,Personal
es,Antimanipulacion,,0,Antimanipulaci1,"RT @Somos_Pueblo_: No sÃ© quÃ© puede aportar este tipo de periodismo a una sociedad si no es solo desinformaciÃ³n, crispaciÃ³n y odio explÃ­citoâ€¦",,,,,,,,,,,,,,NonEnglish
tr,ðŸ’°OverBetsðŸ’°,,0,OverbetTR,"ðŸ‡¬ðŸ‡§Ä°ngiltere Premier Lig

â²16:05
âš½ï¸Cardiff - Chelsea

ðŸ‘‡TercihimðŸ‘‡

ðŸ“Š2.5 Ã¼st / @ 1.76

â›”GÃ¼ven 7

BÃ¼ro ðŸ‘‰ @GolegolDestekâ€¦ https://t.co/guTLVUCba9",,,,,,,,,,,,,,NonEnglish
en,AngryGooner,,0,sharsenal_1886,RT @SunArsenal: Man Utd and Arsenal warned that Pepe transfer talks must wait until end of season https://t.co/Togn9fxW56,,,,,,,,,,,,,,News
en,jolene,,0,nadzizzzle,"RT @ManUtd: ""We can improve on that one.""

Ole joined us on #MUTV after yesterday's game... https://t.co/F0oOm25bNx",,,,,,,,,,,,,,News
en,Anders Sandvik,,0,and3er5,@SibsMUFC What is more important? We getting top 4 or Liverpool not winning the league? I would have City winning tâ€¦ https://t.co/JThQKEt8x9,,,,,,,,,,,,,,Personal
en,ilyas demir,,0,idemir8,@demarkesports @Liverpoolkolik #Probably Liverpool 1-1 Tottenham,,,,,,,,,,,,,,Personal
en,Andy Walker,,0,ANDYTIGERS,@Sio_Chamberlain @ThlfcOfficial @FAWC_ @ManUtdWomen @ManUtd @FAWSL Good luck to you and the whole team,,,,,,,,,,,,,,Personal
en,UpfrontWears,,0,otunlexy,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,INSAF,,0,Saprooool,"RT @LFC: MATCHDAY! ðŸ’ª
Back at Anfield ðŸ”´

ðŸ†š @SpursOfficial 
âš½ï¸ @premierleague 
â° 16:30 KO
ðŸ“² #LIVTOT https://t.co/hT7fPMC5fA",,,,,,,,,,,,,,News
en,Sena_DanielðŸ˜‰,,0,sena_daniel_,"RT @DionMcGhee: 2-1 win vs wolves, happy to score the winner in the last minutes! We keep fighting @ManUtd ðŸ”´ðŸ”¥",,,,,,,,,,,,,,News
en,Trending Africa,,0,TrendingAfriQue,How Liverpoolâ€™s Virgil van Dijk could help ManchesterÂ United https://t.co/oJGyeowTgu https://t.co/XtC7H1EiIZ,,,,,,,,,,,,,,Personal
en,cenktips 1.95,,0,cenkxcetin,@demarkesports @Liverpoolkolik Liverpool 1-0 Tothennam,,,,,,,,,,,,,,Personal
en,Wiche,,0,iam_wiche,"RT @NFFCshow: Predict the scoreline of the match between Liverpool and Tottenham Hotspur to stand a chance of winning 5,000 naira. 
Rules tâ€¦",,,,,,,,,,,,,,Personal
es,JMðŸ›‘,,0,_RoyalMoon_,Arsenal - Lucas Torreira https://t.co/A0kPzH6SJ9,,,,,,,,,,,,,,Personal
en,ge,,0,pewlied,@demarkesports @Liverpoolkolik #Probably Liverpool 3-3 Tottenham,,,,,,,,,,,,,,Personal
en,Ian Cohen,,0,Ian_Coh,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,somebody's sonðŸ‡³ðŸ‡¬,,0,IamHathien,@yutee_okon @ManUtd So we thought beginning of last season,,,,,,,,,,,,,,Personal
en,Terry Casey,,0,tcliverpool,"@paddybarclay Hodgson's time at Liverpool would have been forgettable if it hadn't been so horrendously bad,  whenâ€¦ https://t.co/Dbx4Tj7qsA",,,,,,,,,,,,,,Personal
en,Trending Africa,,0,TrendingAfriQue,How Liverpoolâ€™s Virgil van Dijk could help ManchesterÂ United https://t.co/oJGyeofhRU https://t.co/tI64lOXk4S,,,,,,,,,,,,,,Personal
en,ðŸŒŸ à¸šà¸°à¸«à¸¡à¸µà¹ˆà¸­à¸¢à¸¹à¹ˆà¸¥à¸´à¹€à¸§à¸­à¸£à¹Œà¸žà¸¹à¸¥.,,0,Narzissuz,"RT @LFC: MATCHDAY! ðŸ’ª
Back at Anfield ðŸ”´

ðŸ†š @SpursOfficial 
âš½ï¸ @premierleague 
â° 16:30 KO
ðŸ“² #LIVTOT https://t.co/hT7fPMC5fA",,,,,,,,,,,,,,News
en,Ryan Skinner,,0,r96sk,"RT @ManUtdWomen: BIG. GAME. ðŸ˜¤

You don't want to miss our preview for today's top-of-the-table clash! ðŸ‘‡#MUWomen 
https://t.co/KlX66Spcs5",,,,,,,,,,,,,,News
en,Callum Sellars,,0,CallumSellars1,RT @EddieHearn: Rule #1. Donâ€™t bite a Scouser in Liverpool. #PriceAli,,,,,,,,,,,,,,Personal
en,Chowkidar Aaftab ðŸ‡®ðŸ‡³,,0,AaftabSiddiquis,RT @ANI: Fighter pilot Air Marshal NS Dhillon appointed as the new Strategic Forces Command Chief. The Strategic Forces Command looks afterâ€¦,,,,,,,,,,,,,,News
en,John's Sports News,,0,JohnsSportsNew1,"@TheMichaelGale Maybe I should have clarified. Even with Kroenke owning the Rapids, Arsenal, AND the LA Rams, it seâ€¦ https://t.co/CSeczCxl8c",,,,,,,,,,,,,,Personal
en,Calabar Prince ðŸ‡¨ðŸ‡¦,,0,FriedRiceJim,"RT @ZR_7G1: Cagliari president Tommaso Giulini on Arsenal target Barella: ""It would be marvellous to keep him with us and grow together, buâ€¦",,,,,,,,,,,,,,Personal
en,The Anfield Buzz,,0,anfield_buzz,RT @JamesPearceEcho: Liverpool issued a lifetime stadium ban to a fan this week for racist abuse during the legends match. The incident lefâ€¦,,,,,,,,,,,,,,News
en,Joe,,0,TheRefinedEmo,"RT @MikeGravel: Now that we are verified:

Chelsea Manning, Reality Winner, and every other whistleblower who risked life and limb to showâ€¦",,,,,,,,,,,,,,Personal
en,Sam,,0,Deco_Dependent8,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,24matins.fr - Sport,,0,24matins_sport,Foot. Mercato Man Utd: Le retour dâ€™un ancien flop ? https://t.co/gY3OcGdzWB #Foot #ManchesterUnited #Mercato https://t.co/q1dIVzhLga,,,,,,,,,,,,,,News
en,Actu foot,,0,flash_foot1,Foot. Mercato Man Utd: Le retour dâ€™un ancien flop ? https://t.co/n3o2TZtWP8 #Foot #ManchesterUnited #Mercato https://t.co/6J0CaOiMC6,,,,,,,,,,,,,,News
en,NnaBuEnyi ðŸ‡³ðŸ‡¬,,0,ewikizAAU,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Trending Africa,,0,TrendingAfriQue,How Liverpoolâ€™s Virgil van Dijk could help ManchesterÂ United https://t.co/oJGyeofhRU https://t.co/Nt0e3dtJLR,,,,,,,,,,,,,,Personal
fr,K-22ï£¿âœŠðŸ½ðŸ”´âš«ï¸,,0,Kaamardiin,"RT @MUnitedFR: Solskjaer : ""C'est toujours difficile de jouer en Premier League et, bien sÃ»r, on a vu aujourd'hui qu'il y avait eu la trÃªveâ€¦",,,,,,,,,,,,,,NonEnglish
en,MEMO B. KING ðŸ‘‘,,0,baranarici,Liverpool 3 - 1 Spurs #Probably,,,,,,,,,,,,,,Personal
en,Beardlessâ„¢ðŸ,,0,OfficialKamoSA,"RT @One_PiusJadwar: I will Never Date a lady who supports Arsenal,What if she dies of shock!?",,,,,,,,,,,,,,Personal
en,NaaSei,,0,Naasei88,@InfinixGhana Liverpool 1 Tottenham 2,,,,,,,,,,,,,,Personal
en,Harun,,0,dnmzharun,@demarkesports @Liverpoolkolik #Probably liverpool 1-1 tottenham,,,,,,,,,,,,,,Personal
en,Steve Terry,,0,sterryaylesbury,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,Personal
en,Sim SimmaðŸ‡±ðŸ‡¨,,0,SimeonRP10,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Tchalimbo,,0,yyyussif,Women's fellowship,,,,,,,,,,,,,,Personal
en,verbal kint,,0,verbal_kint7,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Robert Grant,,0,RCSGrant,RT @JamesPearceEcho: Liverpool issued a lifetime stadium ban to a fan this week for racist abuse during the legends match. The incident lefâ€¦,,,,,,,,,,,,,,News
tr,- Sosyal medya kaÅŸarÄ±nÄ±z ðŸ˜±ðŸ¤”ðŸ˜,,0,inci922,"RT @inci922: Abiii Ã§ekmeee ðŸ˜ðŸ˜ðŸ˜ mide bulantÄ±sÄ± iÃ§erebilir dikkat ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚

Bir okadarda kommikk izleyin akÅŸam akÅŸam gÃ¼lÃ¼n dostlar ðŸ˜ðŸ˜‚

#hercai #Sâ€¦",,,,,,,,,,,,,,NonEnglish
en,Arthurista,,0,xForca_Barca,"RT @MoRosement: â€œRemember that goal where he kinda chipped the wall in a free kick?â€ 

â€œAh yes the one against Espanyol in 2019 right?â€

â€œNâ€¦",,,,,,,,,,,,,,Personal
en,Reginald,,0,reggie_naldo67,RT @ManUtd: This guy â™¥ï¸ https://t.co/HMq7rpS6Pm,,,,,,,,,,,,,,News
en,Hefe ðŸŒ¬,,0,ChicoBangz_,"RT @DaveOCKOP: Pochettino: â€œWhen a team like Liverpool need to improve their team in a certain area, people said it was crazy to pay Â£70m fâ€¦",,,,,,,,,,,,,,Personal
und,Budimulyâ–²,"{'id': 'ad949ab17ab8e3b3', 'url': 'https://api.twitter.com/1.1/geo/id/ad949ab17ab8e3b3.json', 'place_type': 'city', 'name': 'Cimenyan', 'full_name': 'Cimenyan, Indonesia', 'country_code': 'ID', 'country': 'Indonesia', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[107.625372, -6.8947769999999995], [107.625372, -6.830639], [107.717293, -6.830639], [107.717293, -6.8947769999999995]]]}, 'attributes': {}}",0,ordersofheavens,ðŸ˜‚,,,,,,,,,,,,,,NonEnglish
en,Mr Esquire,,0,NKB_1,"RT @Gunnersc0m: 18 years ago today, we lost Rocky at the age of 33. 

Unbelievable player and person. One of the best midfielders Iâ€™ve seenâ€¦",,,,,,,,,,,,,,News
en,jay-p,,0,jp_tordue,RT @Monsieur_RJ: Do I pray for a Spurs win today that'll derail Liverpool's title challenge OR pray for a Liverpool win to help our Top 4 bâ€¦,,,,,,,,,,,,,,Personal
en,SKYPEsuczka11sex,,0,SKYPEsuczka11se,https://t.co/HEvYKhAIy1  jude raus,,,,,,,,,,,,,,Personal
en,samtheman8558,,0,samtheman8558,"@SarahSm22 Steven gerrard has chosen all the wrong clubs for me, first playing for Liverpool and now managing Rangeâ€¦ https://t.co/mUFzLWcVyV",,,,,,,,,,,,,,Personal
en,Mark Shotton,,0,MarkShotton91,"RT @MelissaReddy_: Mauricio Pochettino interview: ""Nowadays, people are doing more for those who donâ€™t know them. They are concerned aboutâ€¦",,,,,,,,,,,,,,Personal
en,Mark Ollerhead,,0,MarkOllerhead4,"RT @Red_Neighbours: If youâ€™re at #Anfield for the game against @SpursOfficial today, please donâ€™t forget your Foodbank donations. @SFoodbanâ€¦",,,,,,,,,,,,,,News
en,Iain Taylor,,0,iwt_act,"Esther McVey claims poor families ""prioritise new phones over food"" https://t.co/yUV7OeTIV7 Â£40 per month phone conâ€¦ https://t.co/iXQMyUib1E",,,,,,,,,,,,,,Personal
en,the Dutch Liverbird,,0,DutchLiverbird,This would me my starting XI for the match vs spurs! #LIVTOT #LFC #LIVERPOOLFC #PREMIERLEAGUE https://t.co/iUr4kTsOnk,,,,,,,,,,,,,,Personal
en,Soapflakes,,0,Soapflakes_2011,"RT @HomebakedA: Itâ€™s a big Match Day &amp; we are open from 9am for breakfast butties, with Match Menu from midday. We are taking donations forâ€¦",,,,,,,,,,,,,,Personal
en,baran deniz,,0,GanjAir,@demarkesports @Liverpoolkolik liverpool 3 tottenham 2,,,,,,,,,,,,,,Personal
en,Tm,,0,Tm_one_,RT @UnitedRedscom: Luke Shaw and Marcus Rashford doing it for England ðŸ”¥ #MUFC #GGMU https://t.co/cNcdJaYeTe,,,,,,,,,,,,,,News
en,Mafirakureva,,0,jiggalynx,@CBZHoldings @263Chat @NewsDayZimbabwe @DailyNewsZim Liverpool will win 3-1,,,,,,,,,,,,,,Personal
en,Johnny Harris,,0,JohnnyHarris91,"This is a freakish stat there was a time we had Berba, Rooney, Ronaldo &amp; Tevez in the same squad ðŸ˜²ðŸ˜²ðŸ˜²ðŸ˜²",,,,,,,,,,,,,,Personal
en,Cheryl,,0,paddysatch,Finally #MatchDay #COYR #LFC #YNWA #UpTheMightyReds âš½ï¸ðŸ”´ https://t.co/t1mk2DqfVR,,,,,,,,,,,,,,Personal
en,Emir Bgaga,,0,emirbgaga,@demarkesports @Liverpoolkolik #Probably Liverpool 1-0 Tottenham,,,,,,,,,,,,,,Personal
en,Garyh2018,,0,Garyh20181,Knobheads like these should go and support someone else. These are the fans who will call for klopps head if we donâ€¦ https://t.co/WQRSZ4T1KF,,,,,,,,,,,,,,Personal
en,Ley,,0,leythal,@Pippa35 @BigLee01 @brackielfc83 Last season we were told by the then general manager LFC wouldnâ€™t even pay for theâ€¦ https://t.co/1Be18Z2cox,,,,,,,,,,,,,,Personal
en,WesternLegends001,,0,Masibayi_24,"RT @Cechque: Henry was so good, world class defenders like Materazzi and Zanetti used to argue as to who gets to keeps his Arsenal shirt. hâ€¦",,,,,,,,,,,,,,Personal
en,bica,,0,bicaaa_,"RT @BernardoCSilva: 3 points! Next one on Wednesday!
Come on @ManCity ðŸ”µðŸ”µ https://t.co/JjkC6u3iOk",,,,,,,,,,,,,,News
en,WTF,,0,4U_WTF,"RT @MikeGravel: Now that we are verified:

Chelsea Manning, Reality Winner, and every other whistleblower who risked life and limb to showâ€¦",,,,,,,,,,,,,,Personal
und,PRINCEðŸ‡¸ðŸ‡±,,0,unclem1000,RT @AnthonyMartial: 2-1 ðŸ‘ŠðŸ¼ @ManUtd #MUFC https://t.co/j3QY8yB6F0,,,,,,,,,,,,,,News
en,CL,,0,SanchezOnTour,Looking forward to lunch at  @ThatchedInn and a nice 3-0 Chels win #MothersDay #PlayCHO #CFC,,,,,,,,,,,,,,Personal
en,stephen,,0,StephenShitoshe,"RT @ChelseaFC: Cardiff v Chelsea... COME ON YOU BLUES! ðŸ™Œ

#CARCHE https://t.co/wpH3U9kzMD",,,,,,,,,,,,,,News
en,Kashi Ogunwolu,,0,KOgunwolu,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,beÅŸiktaÅŸ,,0,kaan70554670,@demarkesports @Liverpoolkolik #Probably Liverpool:2 Tottenham:0,,,,,,,,,,,,,,Personal
en,Ollie,,0,OllieRoo,RT @MelOreilly1970: The real king of Arsenal. https://t.co/JnKaAvKCYC,,,,,,,,,,,,,,Personal
ja,ãƒžãƒ„ãƒŸãƒŠ,,0,IdqhJ,"ãƒ•ãƒ«ãƒ¼ãƒ†ã‚£ãƒ¼ é…ä¿¡ä¸­!!
https://t.co/hgwYa6VjTE",,,,,,,,,,,,,,NonEnglish
en,Hayley Kelsey,,0,haykels,Chelsea please do not ruin my Motherâ€™s Day!!! ðŸ™ðŸ»,,,,,,,,,,,,,,Personal
en,â˜•ï¸à¸„à¸²à¸›à¸¹,,0,curtwell177,"RT @LFC: Back at Anfield... ðŸ™Œ

A place where we've netted plenty of memorable strikes against today's opponents ðŸ‘Œâš½ï¸ https://t.co/Chdsaa3nA5",,,,,,,,,,,,,,News
in,Agung Trie,,0,AgungTrie2,"RT @kurawa: Jokowi dan Prabowo sudah deklarasi kalo mereka akan tetap bersahabat apapun hasil pilpres nanti!

Gue usul supaya Derby ini gakâ€¦",,,,,,,,,,,,,,NonEnglish
fr,Lucas ðŸ™‹â€â™‚ï¸,,0,LucasPronos_,"ðŸŽ¯ PRONOSTIC FUN DU JOUR ðŸŽ¯

âš’ï¸ #Ligue1 + #PremierLEague âš’ï¸

Victoire de Monaco @1,35 âš½
+
LDEM : Liverpool - Totennhaâ€¦ https://t.co/wl4hGiVrfw",,,,,,,,,,,,,,NonEnglish
en,efya estee,,0,efya_estee,"@InfinixGhana LIVERPOOL 3-2 TOTTENHAM
#InfinixPredictAndWin",,,,,,,,,,,,,,Personal
en,Riri Andriani,,0,riri_andriani,"RT @SpursOfficial: First-team football is back! ðŸ‘Š

ðŸ†š @LFC
ðŸŸï¸ Anfield
ðŸ† @premierleague
â±ï¸ 4.30pm (UK) 

#PL âšªï¸ #COYS https://t.co/XbbZNi9OEe",,,,,,,,,,,,,,News
en,ðŸ–¤,,0,janganmembawang,RT @HazardEdition: If Drogba thinks Eden Hazard is a Chelsea legend then Eden Hazard is a Chelsea legend indeed.,,,,,,,,,,,,,,Personal
en,Dev,,0,D_MSTRY_,RT @TheManUtdWay: Robbie Fowler here saying Van Dijk can â€œpotentiallyâ€ be better than Rio Ferdinand was. Heâ€™s nearly 28. Not a young defendâ€¦,,,,,,,,,,,,,,Personal
en,alip jerrr,,0,alifzahir1,RT @willianborges88: Here we go! ðŸ’ªðŸ¿ðŸ’™ #cfc #premierleague #W22 #comeonchelsea https://t.co/v47ZZAnCXf,,,,,,,,,,,,,,News
en,David Woodley,,0,DavidWoodley82,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,Davis Mzimaa,,0,mzimafullstop,RT @ManUtd: This guy â™¥ï¸ https://t.co/HMq7rpS6Pm,,,,,,,,,,,,,,News
en,snakee 3/10,,0,snakecastle,@demarkesports @Liverpoolkolik #Probably liverpool 1-3 tottenham,,,,,,,,,,,,,,Personal
en,king julien,,0,hak10desouza,@demarkesports @Liverpoolkolik liverpool 3- tottenham 1,,,,,,,,,,,,,,Personal
tr,LetifðŸ¤™ðŸ¿ðŸ‘ŠðŸ¿,,0,letifttl,RT @TheFootballWr8r: 90 dakika taraftarÄ±na kalp krizi yaÅŸat son 3 dakikaya 2 gol sÄ±ÄŸdÄ±r. Dortmund da bizden... Bayern de berabere kaldÄ± o zâ€¦,,,,,,,,,,,,,,NonEnglish
